Item_Code,Type,ForecastDate,Metric,Model_type,Forecast_Value
SMFP-36,Control & Reagent,2027-01-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-02-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-03-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-04-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-05-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-06-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-07-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-08-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-09-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-10-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-11-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2027-12-01,Quantity,ETS,4.000200003976104
SMFP-36,Control & Reagent,2026-10-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2026-11-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2026-12-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-01-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-02-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-03-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-04-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-05-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-06-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-07-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-08-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-09-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-10-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-11-01,Revenue,ETS,6240.312651286072
SMFP-36,Control & Reagent,2027-12-01,Revenue,ETS,6240.312651286072
SMFP-62,Control & Reagent,2026-10-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2026-11-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2026-12-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-01-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-02-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-03-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-04-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-05-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-06-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-07-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-08-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-09-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-10-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-11-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2027-12-01,Quantity,ETS,3.159858899544355
SMFP-62,Control & Reagent,2026-10-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2026-11-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2026-12-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-01-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-02-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-03-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-04-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-05-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-06-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-07-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-08-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-09-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-10-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-11-01,Revenue,ETS,7584.204261234496
SMFP-62,Control & Reagent,2027-12-01,Revenue,ETS,7584.204261234496
SMFP-67,Control & Reagent,2026-10-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2026-11-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2026-12-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-01-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-02-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-03-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-04-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-05-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-06-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-07-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-08-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-09-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-10-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-11-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2027-12-01,Quantity,ETS,0.04762061452468537
SMFP-67,Control & Reagent,2026-10-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2026-11-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2026-12-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-01-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-02-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-03-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-04-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-05-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-06-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-07-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-08-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-09-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-10-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-11-01,Revenue,ETS,34.220491009278156
SMFP-67,Control & Reagent,2027-12-01,Revenue,ETS,34.220491009278156
SMFP-74,Control & Reagent,2026-10-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2026-11-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2026-12-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-01-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-02-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-03-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-04-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-05-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-06-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-07-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-08-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-09-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-10-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-11-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2027-12-01,Quantity,ETS,0.28571812666597596
SMFP-74,Control & Reagent,2026-10-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2026-11-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2026-12-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-01-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-02-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-03-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-04-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-05-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-06-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-07-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-08-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-09-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-10-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-11-01,Revenue,ETS,478.86782076778616
SMFP-74,Control & Reagent,2027-12-01,Revenue,ETS,478.86782076778616
SMFP-75,Control & Reagent,2026-10-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2026-11-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2026-12-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-01-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-02-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-03-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-04-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-05-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-06-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-07-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-08-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-09-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-10-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-11-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2027-12-01,Quantity,ETS,0.42482233268594816
SMFP-75,Control & Reagent,2026-10-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2026-11-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2026-12-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-01-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-02-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-03-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-04-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-05-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-06-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-07-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-08-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-09-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-10-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-11-01,Revenue,ETS,1958.8870021962255
SMFP-75,Control & Reagent,2027-12-01,Revenue,ETS,1958.8870021962255
SMFP-75 (L),Control & Reagent,2026-10-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2026-11-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2026-12-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-01-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-02-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-03-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-04-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-05-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-06-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-07-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-08-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-09-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-10-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-11-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2027-12-01,Quantity,ETS,2.383427870673164
SMFP-75 (L),Control & Reagent,2026-10-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2026-11-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2026-12-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-01-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-02-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-03-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-04-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-05-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-06-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-07-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-08-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-09-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-10-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-11-01,Revenue,ETS,443.4330638581615
SMFP-75 (L),Control & Reagent,2027-12-01,Revenue,ETS,443.4330638581615
SMFP-76,Control & Reagent,2026-10-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2026-11-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2026-12-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-01-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-02-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-03-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-04-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-05-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-06-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-07-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-08-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-09-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-10-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-11-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2027-12-01,Quantity,ETS,0.35353887827085795
SMFP-76,Control & Reagent,2026-10-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2026-11-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2026-12-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-01-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-02-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-03-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-04-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-05-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-06-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-07-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-08-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-09-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-10-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-11-01,Revenue,ETS,1653.9141801697192
SMFP-76,Control & Reagent,2027-12-01,Revenue,ETS,1653.9141801697192
SMFP-78,Control & Reagent,2026-10-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2026-11-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2026-12-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-01-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-02-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-03-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-04-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-05-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-06-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-07-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-08-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-09-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-10-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-11-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2027-12-01,Quantity,ETS,0.2855465323658765
SMFP-78,Control & Reagent,2026-10-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2026-11-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2026-12-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-01-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-02-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-03-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-04-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-05-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-06-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-07-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-08-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-09-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-10-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-11-01,Revenue,ETS,185.11716207542952
SMFP-78,Control & Reagent,2027-12-01,Revenue,ETS,185.11716207542952
SMFP-83,Control & Reagent,2026-10-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2026-11-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2026-12-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-01-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-02-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-03-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-04-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-05-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-06-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-07-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-08-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-09-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-10-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-11-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2027-12-01,Quantity,ETS,0.09525502116516703
SMFP-83,Control & Reagent,2026-10-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2026-11-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2026-12-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-01-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-02-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-03-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-04-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-05-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-06-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-07-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-08-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-09-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-10-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-11-01,Revenue,ETS,114.04708700272072
SMFP-83,Control & Reagent,2027-12-01,Revenue,ETS,114.04708700272072
SMFP-84,Control & Reagent,2026-10-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2026-11-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2026-12-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-01-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-02-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-03-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-04-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-05-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-06-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-07-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-08-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-09-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-10-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-11-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2027-12-01,Quantity,ETS,0.15798045168085617
SMFP-84,Control & Reagent,2026-10-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2026-11-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2026-12-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-01-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-02-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-03-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-04-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-05-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-06-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-07-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-08-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-09-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-10-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-11-01,Revenue,ETS,98.92908919506209
SMFP-84,Control & Reagent,2027-12-01,Revenue,ETS,98.92908919506209
SMFP-86,Control & Reagent,2026-10-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2026-11-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2026-12-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-01-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-02-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-03-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-04-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-05-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-06-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-07-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-08-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-09-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-10-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-11-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2027-12-01,Quantity,ETS,3.570772554315187
SMFP-86,Control & Reagent,2026-10-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2026-11-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2026-12-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-01-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-02-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-03-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-04-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-05-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-06-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-07-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-08-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-09-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-10-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-11-01,Revenue,ETS,915.4252048682495
SMFP-86,Control & Reagent,2027-12-01,Revenue,ETS,915.4252048682495
SMFP-95,Control & Reagent,2026-10-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2026-11-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2026-12-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-01-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-02-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-03-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-04-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-05-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-06-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-07-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-08-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-09-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-10-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-11-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2027-12-01,Quantity,ETS,9.780663042951254
SMFP-95,Control & Reagent,2026-10-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2026-11-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2026-12-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2027-01-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2027-02-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2027-03-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2027-04-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2027-05-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2027-06-01,Revenue,ETS,8045.216092361984
SMFP-95,Control & Reagent,2027-07-01,Revenue,ETS,8045.216092361984
